AGREEMENT_ID,BATCH_ID,BATCH_DESCRIPTION,WORK_ID,WORK_TITLE,WRITERS,RECORDING_ARTIST,RECORDING_TITLE,RIGHT_TYPE_GROUP,RIGHT_TYPE,TERRITORY_ID,TERRITORY,EXPLOITATION_LICENCE_ID,EXPLOITATION_TITLE,EXPLOITATION_ARTIST,EXPLOITATION_DESCRIPTION,EXPLOITATION_FORMAT,AV_PRODUCTION_TITLE,ROYALTY_PERIOD_START_DATE,ROYALTY_PERIOD_END_DATE,PERCENTAGE_PAID,UNIT_SUM,CREDIT_OR_DEBIT,DISTRIBUTED_AMOUNT,WHT_ADJ_RECEIVED_AMOUNT,WHT_ADJ_SOURCE_AMOUNT,DIRECT_COLLECT_FEE_TAKEN,DIRECT_COLLECTED_AMOUNT,SOURCE_NAME,GENERATED_AT_COVER_RATE,TERRITORY_ISO_ALPHA_2_CODE,CUSTOM_WORK_ID,REVENUE_SOURCE_NAME
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK691716,The Way I Are (Dance With Somebody),"Merrill, George Robert [AIP102174]; Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; Hindlin, Jacob Kasher [AIP40775]; Little, Joel [AIP84665]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,8.43,480,Credit,1.01461464,1.0406304,1.0406304,,1.0406304,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK925582,One Step At A Time,"Evans, Lauren K. [AIP221062]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Nevil, Robert S [AIP14444]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,16.67,300,Credit,0.575683524,0.59044464,0.59044464,,0.59044464,STIM-NCB,N,SE,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,23-Dec-17,23-Dec-17,8.24,1,Credit,0.167504464,0.17179945,0.17179945,,0.17179945,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,16-Mar-17,16-Mar-17,12.5,1,Credit,0.206917279,0.21222285,0.21222285,,0.21222285,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,29-Mar-17,29-Mar-17,12.5,1,Credit,0.512366595,0.5255042,0.5255042,,0.5255042,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,4-Aug-17,4-Aug-17,12.5,1,Credit,0.443394169,0.45476325,0.45476325,,0.45476325,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Television Broadcast Right,TERR745,Switzerland,,,,,,,4-Feb-17,4-Feb-17,12.5,1,Credit,0.029559611,0.03031755,0.03031755,,0.03031755,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Television Broadcast Right,TERR745,Switzerland,,,,,,,20-May-17,20-May-17,12.5,1,Credit,0.019706408,0.0202117,0.0202117,,0.0202117,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Television Broadcast Right,TERR745,Switzerland,,,,,,,19-Oct-17,19-Oct-17,12.5,1,Credit,0.039412815,0.0404234,0.0404234,,0.0404234,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922505,Even Heaven Cries,"Jeberg, Jonas [AIP13946]; Dencker, Philip [AIP133030]; Evans, Lauren K. [AIP221062]; Lomholt, Jens [AIP133029]; Nevil, Robert S [AIP14444]",,,PERF,Television Broadcast Right,TERR745,Switzerland,,,,,,,22-Apr-17,22-Apr-17,10,1,Credit,0.019706408,0.0202117,0.0202117,,0.0202117,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK165675,Made In The USA,"Jeberg, Jonas [AIP13946]; Evigan, Jason Gregory [AIP16453]; Lovato, Demitria [AIP18233]; Gibson, Corey Reginald [AIP18260]; Perkins, Blair [AIP18263]",,,PERF,Television Broadcast Right,TERR745,Switzerland,,,,,,,27-May-17,27-May-17,17.5,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK578706,Left Ey3,"Reece, Vanessa [AIP106017]; Jeberg, Jonas [AIP13946]; Small, Craig A [AIP144455]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Zolot, Natassia [AIP23700]; Buendia, Ryan [AIP34818]",,,PERF,Performing Right,TERR745,Switzerland,,,,,,,1-Jan-17,31-Dec-17,10,1,Credit,0.07882563,0.0808468,0.0808468,,0.0808468,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,23-Jan-17,23-Jan-17,12.5,1,Credit,1.005026783,1.0307967,1.0307967,,1.0307967,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,10-Feb-17,10-Feb-17,12.5,1,Credit,0.70943067,0.7276212,0.7276212,,0.7276212,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,16-Mar-17,16-Mar-17,12.5,1,Credit,0.492660188,0.5052925,0.5052925,,0.5052925,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,19-Jul-17,19-Jul-17,12.5,1,Credit,1.477980563,1.5158775,1.5158775,,1.5158775,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,21-Nov-17,21-Nov-17,12.5,1,Credit,0.591192225,0.606351,0.606351,,0.606351,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,20-Dec-17,20-Dec-17,12.5,1,Credit,0.206917279,0.21222285,0.21222285,,0.21222285,SUISA,N,CH,,
AAGR88189,BCH50304,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK775866,Reminding Me,"Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,10-Jul-17,10-Jul-17,16.67,1,Credit,0.068972426,0.07074095,0.07074095,,0.07074095,SUISA,N,CH,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK934402,Da Zhang Fu,"Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2301,Credit,0.14796602,0.151760209,0.151760209,,0.151760209,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK934402,Da Zhang Fu,"Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2400,Credit,0.14796602,0.151760209,0.151760209,,0.151760209,COMPASS,N,SG,,
AAGR88189,ABCH51980,SGAE_2018_11_CRD20180618133114017072_PERF_Q2 2018,AWK691716,The Way I Are (Dance With Somebody),"Merrill, George Robert [AIP102174]; Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; Hindlin, Jacob Kasher [AIP40775]; Little, Joel [AIP84665]",,,PERF,Making Available Right - Interactive,TERR736,Spain,,,,,,,1-Jan-18,31-Mar-18,7.18,9,Credit,0.589851228,0.604975618,0.604975618,,0.604975618,SGAE,N,ES,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Television Broadcast Right,TERR736,Spain,,,,,,,1-Jul-17,31-Dec-17,8.24,5,Credit,1.168359775,1.19831709,1.19831709,,1.19831709,SGAE,N,ES,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK691716,The Way I Are (Dance With Somebody),"Merrill, George Robert [AIP102174]; Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; Hindlin, Jacob Kasher [AIP40775]; Little, Joel [AIP84665]",,,PERF,Television Broadcast Right,TERR736,Spain,,,,,,,1-Jul-17,31-Dec-17,7.18,7,Credit,0.453731714,0.46536586,0.46536586,,0.46536586,SGAE,N,ES,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK775866,Reminding Me,"Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]",,,PERF,Television Broadcast Right,TERR736,Spain,,,,,,,1-Jul-17,31-Dec-17,16.67,4,Credit,1.304479289,1.337926848,1.337926848,,1.337926848,SGAE,N,ES,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK922503,All I See,"Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]",,,PERF,Radio Broadcast Right,TERR736,Spain,,,,,,,1-Jul-17,31-Dec-17,10.5,6,Credit,0.113432928,0.116341465,0.116341465,,0.116341465,SGAE,N,ES,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Right of Public Performance of a Recording,TERR736,Spain,,,,,,,1-Jul-17,31-Dec-17,12.5,0,Credit,0.147463419,0.151243905,0.151243905,,0.151243905,SGAE,N,ES,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR736,Spain,,,,,,,1-Jan-16,30-Jun-16,16.66,25,Credit,0.056717077,0.058170733,0.058170733,,0.058170733,SGAE,N,ES,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Television Broadcast Right,TERR736,Spain,,,,,,,1-Jul-17,31-Dec-17,12.5,4,Credit,0.034030491,0.03490244,0.03490244,,0.03490244,SGAE,N,ES,,
AAGR88189,ABCH52260,OSA_CRD20180620125541017050_Perf_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Television Broadcast Right,TERR624,Czech Republic,,,,,,,1-Jan-18,1-Feb-18,8.23,33,Credit,0.551083915,0.565214269,0.64279296,,0.64279296,OSA,N,CZ,,
AAGR88189,ABCH52260,OSA_CRD20180620125541017050_Perf_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR624,Czech Republic,,,,,,,1-Feb-18,1-Mar-18,12.5,4,Credit,0.015723842,0.016127029,0.01834056,,0.01834056,OSA,N,CZ,,
AAGR88189,ABCH52260,OSA_CRD20180620125541017050_Perf_Q2 2018,AWK925561,Cool,"Davis, Radric Delantic [AIP62888]; Friedman, Scott [AIP36522]; Jaehn, Felix Kurt [AIP128701]; Jeberg, Jonas [AIP13946]; Markowitz, Richard Samuel [AIP158169]; Premnath, Micah Rayan [AIP157839]",,,PERF,Television Broadcast Right,TERR624,Czech Republic,,,,,,,1-Feb-18,1-Mar-18,6.25,2,Credit,0.026580799,0.027262369,0.03100428,,0.03100428,OSA,N,CZ,,
AAGR88189,ABCH52279,OSA_CRD20180620125541017050_MECH_Q2 2018,AWK923760,Black Box,"Hansen, Mich Hedin [AIP52425]; Hector, Wayne Anthony [AIP18240]; Jeberg, Jonas [AIP13946]; Secon, Lucas [AIP90564]",,,PERF,Right of Public Performance of a Recording,TERR624,Czech Republic,,,,,,,22-Mar-18,18-Jun-18,100,,Credit,0.000821133,0.000842181,0.00087336,,0.00087336,OSA,N,CZ,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,17-Sep-17,17-Sep-17,8.24,1,Credit,0.088678834,0.09095265,0.09095265,,0.09095265,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,3-Nov-17,3-Nov-17,8.24,1,Credit,0.029559611,0.03031755,0.03031755,,0.03031755,SUISA,N,CH,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2242,Credit,0.026516779,0.027196697,0.027196697,,0.027196697,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2112,Credit,0.230541881,0.236452835,0.236452835,,0.236452835,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2193,Credit,0.922166056,0.945811339,0.945811339,,0.945811339,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2379,Credit,0.691624909,0.709358504,0.709358504,,0.709358504,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2441,Credit,0.461083028,0.47290567,0.47290567,,0.47290567,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2047,Credit,0.103750117,0.106410377,0.106410377,,0.106410377,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2163,Credit,0.103750117,0.106410377,0.106410377,,0.106410377,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2204,Credit,0.591671914,0.6068428,0.6068428,,0.6068428,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2271,Credit,1.380546283,1.41594453,1.41594453,,1.41594453,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2282,Credit,1.380546283,1.41594453,1.41594453,,1.41594453,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2147,Credit,0.035334436,0.036240259,0.036240259,,0.036240259,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2149,Credit,0.018021112,0.018483192,0.018483192,,0.018483192,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Making Available Right - Interactive,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2201,Credit,0.018021112,0.018483192,0.018483192,,0.018483192,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,1187,Credit,1.479726212,1.517668097,1.517668097,,1.517668097,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,1523,Credit,1.479726212,1.517668097,1.517668097,,1.517668097,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK931540,Words,"Fontana, Melanie Joy [AIP110590]; Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2828,Credit,0.852270252,0.874122959,0.874122959,,0.874122959,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK934402,Da Zhang Fu,"Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2156,Credit,0.639492039,0.65588927,0.65588927,,0.65588927,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK934402,Da Zhang Fu,"Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2507,Credit,0.639492039,0.65588927,0.65588927,,0.65588927,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK934402,Da Zhang Fu,"Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2508,Credit,0.639492039,0.65588927,0.65588927,,0.65588927,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2194,Credit,9.720008487,9.969239662,9.969239662,,9.969239662,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2211,Credit,19.44001771,19.93847932,19.93847932,,19.93847932,COMPASS,N,SG,,
